Post_Date,Post_Time,Seller_Name,Supply_Type,Inventory_Status,festival,Supply_Shop,Supply_District,Supply_Table_Date,Date_of_week,Supply_Count,Count_Specified,Premium_Keywords,Premium_Score,Supply_Zone,Seller_Contact,Raw_Message,is_fri,is_sat,is_payday,is_exam,is_hell_week,is_post_midterm,is_pre_break_final,is_break,is_pre_term,is_post_term,is_concert,is_festival,is_year_66,is_year_67,Active_Events,Booster_Count,Depressor_Count
2025-06-25,20:47,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-27,ศุกร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,โต๊ะว่าง A30 โซนกลาง ศุกร์นี้ https://line.me/ti/p/YdMzXmPCyv,True,False,True,False,False,False,False,False,False,True,False,True,False,False,เทศกาล + ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,3,1
2025-06-25,22:27,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-26,10:04,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-26,10:15,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,โต๊ะว่าง 1 โต๊ะ A19 เสาร์นี้ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-26,12:22,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,A,line.me/ti/p/YdMzXmPCyv,โต๊ะว่าง A30 โซนกลาง ติดทางเดิน ศุกร์นี้ https://line.me/ti/p/YdMzXmPCyv,True,False,True,False,False,False,False,False,False,True,False,True,False,False,เทศกาล + ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,3,1
2025-06-26,14:24,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-26,17:49,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-26,18:02,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-27,ศุกร์,1,False,ติดทางเดิน,1,,line.me/ti/p/YdMzXmPCyv,วันศุกร์ ปล่อยโต๊ะ โซนกลาง ติดทางเดิน https://line.me/ti/p/YdMzXmPCyv,True,False,True,False,False,False,False,False,False,True,False,True,False,False,เทศกาล + ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,3,1
2025-06-26,19:41,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,False,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ โซนกลาง วันเสาร์ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,01:46,เวนกำ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-07-02,พุธ,1,False,,0,,,มีโต๊ะ# วะนศุกร โซนกลาปล่อย 2ตัว,False,False,True,False,False,False,False,False,False,False,False,False,False,False,สิ้นเดือน,1,0
2025-06-27,07:18,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,07:25,PP,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,,0,A,line.me/ti/p/SZ2ENOdnHD,ปล่อยโต๊ะ# วันศุกร์นี้ โซนA 1โต๊ะค่ะ https://line.me/ti/p/SZ2ENOdnHD,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,08:53,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,False,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ โซนกลาง วันเสาร์ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,09:15,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,10:10,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,10:19,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,10:32,PP,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,,0,A,line.me/ti/p/SZ2ENOdnHD,ปล่อยโต๊ะ# วันศุกร์นี้ โซนA 1โต๊ะค่ะ https://line.me/ti/p/SZ2ENOdnHD,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,10:37,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,10:50,TD.,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Jinlong,ในเมือง,2025-06-27,ศุกร์,2,True,,0,,line.me/ti/p/3tEAtPaAAr,ปล่อยโต๊ะจินหลังงับ 2โต๊ะ DM มาได้งับ https://line.me/ti/p/3tEAtPaAAr,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,11:01,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,12:03,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,12:36,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,12:38,ขนมปัง,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,ติดทางเดิน,1,C,lin.ee/izhKAaq,ปล่อยโต๊ะแฮชแท็ก # โซน C วันศุกร์ ติดทางเดิน 1 โต๊ะค่ะ ✅✅✅ 💐✨ มีเครดิต ไม่โกง 100% ทักมาสอบถามได้งับ https://lin.ee/izhKAaq,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,14:11,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,14:45,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,15:00,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,15:14,babemmm,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,False,,0,A,line.me/ti/p/Q3QcwutHFU,ปล่อยโต๊ะ# วันเสาร์โซนกลางค่าาา ไม่โกงชัวร์ทักมาถามได้น้า https://line.me/ti/p/Q3QcwutHFU,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,15:56,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,16:41,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,17:02,babemmm,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,False,,0,A,line.me/ti/p/Q3QcwutHFU,ปล่อยโต๊ะ# วันเสาร์โซนกลางค่าาา ไม่โกงชัวร์ทักมาถามได้น้า https://line.me/ti/p/Q3QcwutHFU,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,17:15,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,17:36,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,17:44,Rr,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,False,,0,,lin.ee/PeH1LS9,มีโต๊ะ # 🩷 สนใจสอบถามได้งับบ 🫶🏻 https://lin.ee/PeH1LS9,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,18:27,babemmm,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,False,,0,A,line.me/ti/p/Q3QcwutHFU,ปล่อยโต๊ะ# วันเสาร์โซนกลางค่าาา ไม่โกงชัวร์ทักมาถามได้น้า https://line.me/ti/p/Q3QcwutHFU,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,18:34,ขนมหวาน,ปล่อยโต๊ะ,ไม่มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-27,ศุกร์,1,True,,0,,,มี# 1 โต๊ะค่ะ,True,False,True,False,False,False,False,False,False,True,False,False,False,False,ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,19:08,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,19:51,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,20:31,Jana,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-27,ศุกร์,1,False,,0,,,มีโต๊ะหลุดไหมคะ,True,False,True,False,False,False,False,False,False,True,False,True,False,False,เทศกาล + ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,3,1
2025-06-27,20:31,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,20:36,พิชchy,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-27,ศุกร์,1,False,,0,,,มีโต๊ะหลุดไหมคะ,True,False,True,False,False,False,False,False,False,True,False,True,False,False,เทศกาล + ศุกร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,3,1
2025-06-27,21:53,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,22:12,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-27,23:08,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,11:04,Rr,ปล่อยโต๊ะ,ไม่มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,lin.ee/PeH1LS9,มีรีเพลย์ 2 โต๊ะ โซนเขียวค้าบ 💚 🩷 สนใจสอบถามได้งับบ 🫶🏻 https://lin.ee/PeH1LS9,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,11:54,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 2โต๊ะ รวมเครดิต +100/โต๊ะ พอดีปล่อยเพราะกดชนกับเพื่อนค่ะ😭🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,12:21,Jayden,รับเฝ้าโต๊ะ,ไม่มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,False,,0,,line.me/ti/p/x8at4MXLJI,ทักมาสอบถามได้นะครับ รับนั่งจองทุกร้าน มีเครดิต ราคาย่อมเยาว์สุดๆ https://line.me/ti/p/x8at4MXLJI,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,12:30,Penguin2,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,หน้าเวที,1,,lin.ee/ldQtgQ8,ปล่อยโต๊ะรีเพล 2 โต๊ะ หน้าเวที 600รวมเครดิต ไม่สร้างบ้านค้าบ https://lin.ee/ldQtgQ8,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,14:12,Jayden,รับเฝ้าโต๊ะ,ไม่มีของในมือ,วันปกติ,,,2025-06-28,เสาร์,1,False,,0,,line.me/ti/p/x8at4MXLJI,ทักมาสอบถามได้นะครับ รับนั่งจองทุกร้าน มีเครดิต ราคาย่อมเยาว์สุดๆ https://line.me/ti/p/x8at4MXLJI,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,14:17,Penguin2,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,หน้าเวที,1,,lin.ee/ldQtgQ8,ปล่อยโต๊ะรีเพล 2 โต๊ะ หน้าเวที 600รวมเครดิต ไม่สร้างบ้านค้าบ (ต่อรองได้คับ) https://lin.ee/ldQtgQ8,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,14:18,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 2โต๊ะ รวมเครดิต +100/โต๊ะ พอดีปล่อยเพราะกดชนกับเพื่อนค่ะ😭🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,14:40,อร่อยถูกใจอนามัยถูกลืม,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,,,2025-06-30,จันทร์,1,True,,0,A,,ปล่อยโต๊ะ yented 30นี้ A3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,สิ้นเดือน + 7วันหลังเปิดเทอม,1,1
2025-06-28,14:58,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 2โต๊ะ รวมเครดิต +100/โต๊ะ พอดีปล่อยเพราะกดชนกับเพื่อนค่ะ😭🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,15:35,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 2โต๊ะ รวมเครดิต +100/โต๊ะ พอดีปล่อยเพราะกดชนกับเพื่อนค่ะ😭🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,16:01,มะระ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,True,,0,A,line.me/ti/p/YdMzXmPCyv,ปล่อยโต๊ะ # เสาร์นี้ โซนกลาง 1 โต๊ะ ✅✅ https://line.me/ti/p/YdMzXmPCyv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,16:02,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,2,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 2โต๊ะ รวมเครดิต +100/โต๊ะ พอดีปล่อยเพราะกดชนกับเพื่อนค่ะ😭🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,16:15,อุอิอิอุ,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,1,True,,0,,line.me/ti/p/tJgMcapKdt,ปล่อยโต๊ะรีเพล 1 โต๊ะะ 100฿ 🙇‍♀️ https://line.me/ti/p/tJgMcapKdt,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,18:07,PNP,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Replayground,หลังมอ,2025-06-28,เสาร์,3,True,,0,,line.me/ti/p/_2NDkIrShv,ปล่อยโต๊ะรีเพล 3 โต๊ะ 300 บาทครับ https://line.me/ti/p/_2NDkIrShv,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
2025-06-28,22:11,Jam001,ปล่อยโต๊ะ,มีของในมือ,วันปกติ,Hashtags (#),หลังมอ,2025-06-28,เสาร์,1,False,,0,,,มีโต๊ะ#หน้าเวตอนนี้ไผสิเอา,False,True,True,False,False,False,False,False,False,True,False,False,False,False,เสาร์ + สิ้นเดือน + 7วันหลังเปิดเทอม,2,1
